rt_ref_link_id,rt_ref_link_id_old,lang,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
587.0,,,31364,pok,,,12138,dāta-,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,375.0,av. apers. ,conflict
587.0,,,31429,pok,,,12203,dōn,,tun,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,375.0,as. ags. ,conflict
598.0,,,31723,pok,,,12497,dithë,,Käse,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,380.0,gr.-alb. ,conflict
598.0,,,31733,pok,,,12507,die,,saugen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,380.0,dän. norw. ,conflict
610.0,,,31939,pok,,,12713,dīger,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,383.0,mnd. norw.,conflict
612.0,,,32014,pok,,,12788,delven,,"graben, begraben",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,387.0,mndd. ndl.,conflict
614.0,,,32107,pok,,,12881,dampf,,"Dampf, Rauch",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,390.0,ahd. mhd. ,conflict
614.0,,,32108,pok,,,12882,damp,,"Dampf, feuchter Nebel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,390.0,mnd. engl.,conflict
614.0,,,32119,pok,,,12893,dimm,,dunkel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,390.0,afries. ags. ,conflict
622.0,,,32228,pok,,,13002,dung,,Dünger,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,395.0,ags. engl.,conflict
629.0,,,32356,pok,,,13130,θρῆνυς,,"Schemel, Ruderbank",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,398.0,hom. (ion.) ,conflict
629.0,,,32361,pok,,,13135,θόρ-ναξ,,ὑποπόδιον ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,398.0,kypr. lak.,conflict
629.0,,,32387,pok,,,13161,tarnen,,"zudecken, verbergen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,398.0,ahd. mhd. ,conflict
640.0,,,32544,pok,,,13318,drīten,,cacāre,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,401.0,mndl. ndd.,conflict
640.0,,,32547,pok,,,13321,dirt,,"Dreck, Kot",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,401.0,mengl. nengl.,conflict
640.0,,,32557,pok,,,13331,dragan,,ziehen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,402.0,got. ags.,conflict
520.0,,,32610,pok,,,13384,derve,,"derb, geradezu",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,404.0,afries. mnd.,conflict
520.0,,,32673,pok,,,13447,θέρσος,,"Mut, Kühnheit",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,407.0,gr. lesb.,conflict
520.0,,,32675,pok,,,13449,θάρσος,,"Mut, Kühnheit",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,407.0,ion. altatt.,conflict
656.0,,,32899,pok,,,13673,Δοῦνον,,Burg,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,412.0,gall. urir.,conflict
668.0,,,33067,pok,,,13841,dol,,"albern, töricht",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,412.0,as. ags. ,conflict
666.0,,,33223,pok,,,13997,dupl’ь ,,"hohl, leicht",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,413.0,mbg. russ.-ksl. ,conflict
666.0,,,33283,pok,,,14057,dischöl,,Teufel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,415.0,lad. eng.,conflict
666.0,,,33284,pok,,,14058,dūs,,Teufel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,415.0,nhd. westfäl.,conflict
666.0,,,33330,pok,,,14104,dūst,,Staub,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,415.0,ags. afries. ,conflict
666.0,,,33333,pok,,,14107,dust,,"Staub, Spreu, Hülse",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,415.0,mnd. nnd. ,conflict
673.0,,,33436,pok,,,14210,derian,,"verletzen, kränken",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,419.0,as. ags. ,conflict
685.0,,,33730,pok,,,14504,dor,,Tür,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,434.0,cymr. abret. corn. ,conflict
689.0,,,33783,pok,,,14557,ā,,"an, hinzu",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,436.0,av. apers.,conflict
691.0,,,33832,pok,,,14606,ἐγών-η,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,437.0,lak. tar. ,conflict
696.0,,,33877,pok,,,14651,ἴα,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,lesb. thess. hom. ,conflict
707.0,,,34032,pok,,,14806,e-co,,hic,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,osk. päl. ,conflict
707.0,,,34038,pok,,,14812,e-to,,da,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,serb. bulg. ,conflict
709.0,,,34043,pok,,,14817,ef,,ob; wenn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,as. anord.,conflict
712.0,,,34142,pok,,,14916,ju,,schon,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,got. ahd. as. ags.,conflict
712.0,,,34173,pok,,,14947,un,,ein (auch unbestimmter Artikel),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,cymr. bret. corn. ,conflict
712.0,,,34249,pok,,,15023,etan,,essen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,440.0,as. ags. ,conflict
712.0,,,34361,pok,,,15135,dant,,Zahn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,440.0,cymr. bret.,conflict
712.0,,,34380,pok,,,15154,odocos ,,Attich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,441.0,gall. gallorom. ,conflict
712.0,,,34460,pok,,,15234,aich,,ich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,445.0,nhd. fränk.,conflict
712.0,,,34469,pok,,,15243,ja,,ich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,445.0,nsloven. russ. poln. ,conflict
714.0,,,34525,pok,,,15299,ē-,,aus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,448.0,osk.-umbr. ,conflict
714.0,,,34548,pok,,,15322,is,,aus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,448.0,lett. apr.,conflict
719.0,,,34687,pok,,,15461,wīd,,weit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,ags. as. ,conflict
725.0,,,34770,pok,,,15544,iar,,Henne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,cymr. bret. ,conflict
725.0,,,34776,pok,,,15550,jār,,Jahr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,as. ahd. ,conflict
726.0,,,34794,pok,,,15568,ei,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,452.0,mhd. nhd. ,conflict
726.0,,,34798,pok,,,15572,ej,,ei!,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,452.0,poln. russ. ,conflict
727.0,,,34837,pok,,,15611,aisa ,,Stange der Gabeldeichsel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,finn. wotj.,conflict
728.0,,,34851,pok,,,15625,oje,,Deichsel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,sloven. skr. čech.,conflict
729.0,,,34856,pok,,,15630,Οἴβαλος,,γενέθλιος,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,455.0,dor.-illyr.,conflict
729.0,,,34920,pok,,,15694,ἱαρός,,"kräftig, rüstig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,458.0,gr. dor. ,conflict
729.0,,,34922,pok,,,15696,ἶρος,,"kräftig, rüstig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,458.0,lesb. ion. ,conflict
729.0,,,34945,pok,,,15719,īsarn,,Eisen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,458.0,ahd. as. anord. ,conflict
729.0,,,34996,pok,,,15770,îs,,Eis,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,ags. as. ahd. mhd. ,conflict
740.0,,,35125,pok,,,15899,elm,,Ulme,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,461.0,mnd. ags.,conflict
745.0,,,35213,pok,,,15987,ula,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,463.0,norw. schw. ,conflict
745.0,,,35241,pok,,,16015,olm,,"Fäulnis, bes. im Holz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,463.0,ndd. ostfries. ,conflict
745.0,,,35242,pok,,,16016,ulm ,,"Fäulnis, bes. im Holz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,463.0,ndd. ostfries. ,conflict
750.0,,,35349,pok,,,16123,elin,,Ellenbogen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,468.0,cymr. acorn. ,conflict
750.0,,,35381,pok,,,16155,lun,,"Achsennagel, Lünse",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,468.0,ahd. as. mhd.,conflict
757.0,,,35568,pok,,,16342,en,,in,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,acymr. abret. ,conflict
757.0,,,35569,pok,,,16343,in ,,in,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,acymr. abret. ,conflict
757.0,,,35570,pok,,,16344,en,,in,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,corn. bret. ,conflict
757.0,,,35575,pok,,,16349,in,,in,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,ahd. as. ags. ,conflict
764.0,,,35644,pok,,,16418,níva ,,Acker,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,čech. russ. ,conflict
764.0,,,35710,pok,,,16484,inser ,,eßbare innere Teile von Tieren,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,mnd. nhd. dial. ,conflict
764.0,,,35731,pok,,,16505,lo-ni ,,letztjährig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,477.0,russ. dial. čech.,conflict
773.0,,,35848,pok,,,16622,διᾱνεκής ,,durch eine Strecke hindurchreichend = ununterbrochen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,481.0,dor. att.,conflict
773.0,,,35966,pok,,,16740,niun,,neun,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,483.0,got. ahd.,conflict
773.0,,,35984,pok,,,16758,ἔνατος ,,neunte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,483.0,att. äol. ,conflict
775.0,,,36006,pok,,,16780,nēre,,Niere,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,484.0,mengl. mnd.,conflict
778.0,,,36069,pok,,,16843,ὅνε ,,ὅδε,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,485.0,gr thess.,conflict
778.0,,,36070,pok,,,16844,τόνε,,ὅδε,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,485.0,gr thess.,conflict
778.0,,,36071,pok,,,16845,τάνε,,ὅδε,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,485.0,gr thess.,conflict
778.0,,,36072,pok,,,16846,τοῖνεος ,,ὅδε,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,485.0,gr thess.,conflict
786.0,,,36268,pok,,,17042,dievíe-p,,bei Gott,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,491.0,lit. dial. alit. ostlit.,conflict
786.0,,,36269,pok,,,17043,sūnaũs-pi,,zum Sohne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,491.0,lit. dial. alit. ostlit.,conflict
788.0,,,36322,pok,,,17096,er,,Adler ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,495.0,nbret. corn.,conflict
796.0,,,36512,pok,,,17286,ratь,,Streit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,abg. russ.,conflict
796.0,,,36554,pok,,,17328,ὀρί̄νω,,"setze in Bewegung, errege, reize zum Zorn",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,gr. lesb.,conflict
801.0,,,36587,pok,,,17361,rīsan,,sich erheben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,ags. as. ,conflict
804.0,,,36638,pok,,,17412,*Arvā,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,gall.-brit.,conflict
804.0,,,36666,pok,,,17440,ruch,,Bewegung,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,poln. čech.,conflict
804.0,,,36686,pok,,,17460,eru,,Furche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,498.0,abret. mbret.,conflict
804.0,,,36842,pok,,,17616,aršan,,"Mann, Männchen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,507.0,av. apers. ,conflict
804.0,,,36845,pok,,,17619,ἔρσην,,männlich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,507.0,ion. äol. kret. ,conflict
804.0,,,36888,pok,,,17662,arašk,,"Neid, Eifer",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,507.0,mpers. npers. ,conflict
816.0,,,37055,pok,,,17829,εἰμί,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,gr. hom. att.,conflict
816.0,,,37059,pok,,,17833,εἰς,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,att. hom. ,conflict
816.0,,,37060,pok,,,17834,ἐσσι,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,att. hom. ,conflict
822.0,,,37106,pok,,,17880,esvà,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,alit. lit. dial.,conflict
822.0,,,37107,pok,,,17881,estaũ ,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,alit. lit. dial.,conflict
822.0,,,37108,pok,,,17882,està,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,alit. lit. dial.,conflict
822.0,,,37147,pok,,,17921,ἦσθα,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,hom. att.,conflict
822.0,,,37177,pok,,,17951,ἔστω,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,gr. hom. att. ,conflict
831.0,,,37208,pok,,,17982,sunnea ,,"Hinderung, Not",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,as. ahd. ,conflict
836.0,,,37296,pok,,,18070,ἔαρ,,Blut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,520.0,gr. poet.,conflict
836.0,,,37297,pok,,,18071,εἰ̃αρ ,,Blut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,520.0,gr. poet.,conflict
840.0,,,37334,pok,,,18108,et,,"und auch, und",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,523.0,päl. umbr. ,conflict
840.0,,,37343,pok,,,18117,edwīt,,"Schmach, Schimpf",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,523.0,ags. as. ,conflict
840.0,,,37347,pok,,,18121,ed-,,wieder,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,523.0,ags. as. ,conflict
840.0,,,37358,pok,,,18132,eider,,eider,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,524.0,engl. ndl. nhd. ,conflict
840.0,,,37407,pok,,,18181,wan,,"mangelnd, fehlend",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,527.0,afries. ags. as. ahd.,conflict
840.0,,,37416,pok,,,18190,waste,,Wüste,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,527.0,mhd. nengl. ,conflict
840.0,,,37475,pok,,,18249,ūder,,Euter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,531.0,as. ags. ,conflict
852.0,,,37581,pok,,,18355,coca,,Kuchen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,536.0,prov. katal.,conflict
861.0,,,37696,pok,,,18470,kanna,,Kanne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,540.0,anord. aschwed. and. ,conflict
876.0,,,37881,pok,,,18655,kīsa,,"schielen, blinzeln",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,547.0,schwed. norw. dial.,conflict
886.0,,,38071,pok,,,18845,glez-nъ,,Knöchel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,russ. ksl. ,conflict
886.0,,,38072,pok,,,18846,glez-na,,Knöchel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,russ. ksl. ,conflict
886.0,,,38073,pok,,,18847,glez-no,,Knöchel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,russ. ksl. ,conflict
890.0,,,38105,pok,,,18879,klint,,"Fels, Klippe",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,mnd. nnd. ,conflict
890.0,,,38116,pok,,,18890,cloet,,"Stock; Ball, Knauf des Schwertes",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,mndl. holl.,conflict
890.0,,,38117,pok,,,18891,kloet,,"Stock; Ball, Knauf des Schwertes",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,mndl. holl.,conflict
901.0,,,38336,pok,,,19110,klēpi,,küssen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,sylt. fries.,conflict
901.0,,,38395,pok,,,19169,klippe,,Klippe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,mndl. mnd. ,conflict
901.0,,,38397,pok,,,19171,klimban,,"klimmen, klettern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,ags. ahd. ,conflict
904.0,,,38754,pok,,,19528,knagge,,"Knorren, dickes Stück",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,564.0,mengl. mnd. ,conflict
904.0,,,38779,pok,,,19553,knicken,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,564.0,mnd. nd. nhd. ,conflict
922.0,,,39225,pok,,,19999,kamp,,Bergkuppe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,567.0,norw. dän. ,conflict
922.0,,,39304,pok,,,20078,kanker ,,Spinne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,569.0,mhd. nhd. dial. ,conflict
774.0,,,39398,pok,,,20172,kibbelen,,laut schwatzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,572.0,mnd. nd.,conflict
774.0,,,39399,pok,,,20173,kabbelen,,laut schwatzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,572.0,mnd. nd.,conflict
774.0,,,39400,pok,,,20174,kevelen,,laut schwatzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,572.0,mnd. nd.,conflict
774.0,,,39471,pok,,,20245,gromada,,"Haufen, Masse; Dorfgemeinde, Gemeindeversammlung",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,573.0,poln. nsorb. ,conflict
774.0,,,39472,pok,,,20246,gramada ,,"Haufen, Masse; Dorfgemeinde, Gemeindeversammlung",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,573.0,poln. nsorb. ,conflict
928.0,,,39508,pok,,,20282,krūne,,Kranich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,574.0,nhd. westfäl. ,conflict
371.0,,,39751,pok,,,20525,kresso,,Gründling,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,as. ahd. ,conflict
371.0,,,39782,pok,,,20556,Krume,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,mhd. nhd. ,conflict
937.0,,,39853,pok,,,20627,krūs,,"kraus, lockig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,mhd. mnd.,conflict
937.0,,,39870,pok,,,20644,kraust,,kraus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,nhd. obd. ,conflict
937.0,,,39961,pok,,,20735,korn,,Korn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,577.0,ahd. ags. anord.,conflict
937.0,,,39996,pok,,,20770,krabbe ,,"scharren, grapsen; krabbeln, kriechen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,578.0,dän. norw. ,conflict
937.0,,,40011,pok,,,20785,kribeln,,kitzeln (von der Sinuenlust),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,578.0,mhd. md. ,conflict
937.0,,,40057,pok,,,20831,Kote,,"Knöchel, Fessel der Pferde",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,ndd. nhd.,conflict
937.0,,,40058,pok,,,20832,Köte,,"Knöchel, Fessel der Pferde",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,ndd. nhd.,conflict
937.0,,,40085,pok,,,20859,kot,,"Schuppen, Stall, Hütte",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,ndd. nhd.,conflict
937.0,,,40086,pok,,,20860,kote,,"Schuppen, Stall, Hütte",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,ndd. nhd.,conflict
937.0,,,40122,pok,,,20896,kogel,,Kugel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,mnd. holl. ,conflict
942.0,,,40186,pok,,,20960,Kober,,Korb,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,mhd. nhd. ,conflict
942.0,,,40217,pok,,,20991,kubba,,abhauen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,schwed. isl. norw.,conflict
942.0,,,40240,pok,,,21014,kopp,,Becher,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,afries. mnd.,conflict
947.0,,,40358,pok,,,21132,kūse,,"Kolben, Keule; Backenzahn",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,mnd. nnd. ,conflict
950.0,,,40662,pok,,,21436,γράβιον ,,Fackel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,595.0,maked. (illyr.) ,conflict
953.0,,,40691,pok,,,21465,kratzen,,kratzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,596.0,mhd. nhd. ,conflict
967.0,,,40866,pok,,,21640,caffael,,das Erlangen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,604.0,mcymr. cymr.,conflict
969.0,,,40916,pok,,,21690,gabul,,"gegabelter Ast, Gabel; Gabelungspunkt der Schenkel, vulva",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,605.0,air. mir. ,conflict
975.0,,,40973,pok,,,21747,γαῖσον,,schwerer eiserner Wurfspieß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,609.0,gall.-gr.,conflict
977.0,,,41002,pok,,,21776,galar,,"luctus, planctus",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,611.0,cymr. corn. ,conflict
978.0,,,41017,pok,,,21791,galgo,,"Galgen, Kreuz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,612.0,as. ahd. ,conflict
980.0,,,41040,pok,,,21814,χά̄ν,,Gans,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,614.0,dor. böot. ,conflict
983.0,,,41134,pok,,,21908,god,,(christlicher) Gott,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,617.0,ags. engl. afries. asächs.,conflict
990.0,,,41248,pok,,,22022,den,,Mensch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,619.0,corn. bret. ,conflict
990.0,,,41262,pok,,,22036,σερ-ός,,χθές ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,620.0,gr. eleisch,conflict
996.0,,,41351,pok,,,22125,#NAME?,,(enklitisch Partikel),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,622.0,klr. bulg. serb. ,conflict
997.0,,,41360,pok,,,22134,γὰ,,(enklitisch Partikel),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,622.0,dor. böot. el. ,conflict
1000.0,,,41397,pok,,,22171,gān,,gehen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,623.0,afries. as. ags.,conflict
1003.0,,,41476,pok,,,22250,gin ,,Schlund,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,aisl. ags. ,conflict
1003.0,,,41492,pok,,,22266,gil,,Felsspalt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,aisl. norw. ,conflict
1003.0,,,41494,pok,,,22268,gil ,,"Bruch, hernia",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,ahd. mhd. ,conflict
1003.0,,,41497,pok,,,22271,gillen,,schräg abschneiden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,ndd. ndl. ,conflict
1003.0,,,41506,pok,,,22280,geiga ,,seitwärts abschwenken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,aisl. norw. dial.,conflict
1003.0,,,41512,pok,,,22286,gīge,,Geige,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,mnd. mhd. ,conflict
1014.0,,,41727,pok,,,22501,gain- ,,Waffe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,630.0,got. langob.,conflict
1014.0,,,41728,pok,,,22502,Gainhard,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,630.0,got. langob.,conflict
1014.0,,,41729,pok,,,22503,Gainwald,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,630.0,got. langob.,conflict
1014.0,,,41754,pok,,,22528,zíma,,Winter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,631.0,bulg. skr. sloven.,conflict
1014.0,,,41755,pok,,,22529,zima,,Winter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,631.0,čech. poln.,conflict
1014.0,,,41812,pok,,,22586,gimber,,einjähriges Lamm,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,631.0,norw. dial. schwed. dial.,conflict
1017.0,,,41903,pok,,,22677,galan,,"singen; auch incantare, behexen, bezaubern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,635.0,ags. as. ahd.,conflict
1023.0,,,41990,pok,,,22764,glan,,rein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,ir. cymr. corn. bret.,conflict
1023.0,,,42006,pok,,,22780,gelo,,gelb,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,as. ahd. ,conflict
1023.0,,,42010,pok,,,22784,gold,,Gold,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,ags. afries. as. ahd. ,conflict
1029.0,,,42122,pok,,,22896,glanz,,glänzend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,ahd. mhd. ,conflict
1029.0,,,42125,pok,,,22899,glenzen,,glänzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,ahd. mhd. ,conflict
1035.0,,,42258,pok,,,23032,glīsa,,"glänzen, schimmern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,norw. schwed. ,conflict
1035.0,,,42276,pok,,,23050,glau,,"scharfsichtig, klug",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,ahd. ndd. ,conflict
1035.0,,,42303,pok,,,23077,glotzen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,mhd. nhd. ,conflict
