index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
3,46,aeternam,adjective,aeternus,aetern,amod,2,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ter', 'nam']",[ajt̪ɛrn̪ãː]
4,46,pactosque,verb,pacio,pact,acl,2,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pac', 'tos', 'que']",[pakt̪ɔskʷɛ]
5,46,hymenaeos,noun,hymenaeus,hymenae,obj,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['hy', 'me', 'nae', 'os']",[hymɛn̪ajjɔs]
6,46,exercemus,verb,exerceo,exercem,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'er', 'ce', 'mus']",[ɛksɛrkɛmʊs]
7,46,?,punctuation,?,?,punct,6,\N,\N,['?'],\N
0,47,Habes,verb,habeo,Hab,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ha', 'bes']",[habɛs]
1,47,",",punctuation,",",",",punct,2,\N,\N,"[',']",\N
2,47,tota,determiner,totus,tot,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['to', 'ta']",[t̪ɔt̪a]
3,47,quod,subordinating_conjunction,quod,quod,mark,5,\N,{F: [pos]},['quod'],[kʷɔd̪]
4,47,mente,noun,mens,ment,obl,5,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['men', 'te']",[mɛn̪t̪ɛ]
5,47,petisti,verb,peto,petist,ccomp,0,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'tis', 'ti']",[pɛt̪ɪst̪ɪ]
6,47,:,punctuation,:,:,punct,0,\N,\N,[':'],\N
0,48,ardet,verb,ardeo,arde,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ar', 'det']",[ard̪ɛt̪]
1,48,amans,verb,amo,ama,csubj,0,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'mans']",[amaːn̪s]
2,48,Dido,noun,didus,Did,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'do']",[d̪ɪd̪ɔ]
3,48,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N
4,48,traxitque,verb,traxo,traxi,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tra', 'xit', 'que']",[t̪raksɪt̪kʷɛ]
5,48,per,adposition,per,per,case,6,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr]
6,48,ossa,noun,os,oss,obl,4,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['os', 'sa']",[ɔssa]
7,48,furorem,noun,furor,furor,obj,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fu', 'ro', 'rem']",[fʊrɔrẽː]
8,48,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,49,Communem,adjective,communis,Commun,amod,3,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['com', 'mu', 'nem']",[kɔmmʊn̪ẽː]
1,49,hunc,determiner,hic,hunc,det,3,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hunc'],[hʊŋk]
2,49,ergo,adverb,ergo,ergo,discourse,5,{AdverbialType: [location]},"{F: [neg], N: [pos], V: [pos]}","['er', 'go']",[ɛrgɔ]
3,49,populum,noun,populus,popul,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['po', 'pu', 'lum']",[pɔpʊɫũː]
4,49,paribusque,adjective,paribus,par,amod,6,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pa', 'ri', 'bus', 'que']",[parɪbʊskʷɛ]
5,49,regamus,verb,rego,regam,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'ga', 'mus']",[rɛgamʊs]
6,49,auspiciis,noun,auspicium,auspici,obl,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['aus', 'pi', 'ci', 'is']",[awspɪkɪ̣jɪs]
7,49,;,punctuation,;,;,punct,5,\N,\N,[';'],\N
0,50,liceat,verb,licet,licea,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['li', 'ce', 'at']",[lɪkɛ̣jat̪]
1,50,Phrygio,noun,phrygium,Phrygi,obl:arg,2,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ph', 'ry', 'gi', 'o']",[pʰrygɪ̣jɔ]
2,50,servire,verb,servo,servir,xcomp,0,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ser', 'vi', 're']",[sɛrwɪrɛ]
3,50,marito,noun,maritus,marit,obl:arg,2,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'ri', 'to']",[marɪt̪ɔ]
4,50,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N
5,50,dotalisque,adjective,dotalisque,dotal,amod,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['do', 'ta', 'lis', 'que']",[d̪ɔt̪alɪskʷɛ]
6,50,tuae,determiner,tuus,tu,det,5,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['tu', 'ae']",[t̪ʊjaj]
7,50,Tyrios,noun,tyrium,Tyri,obj,8,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ty', 'ri', 'os']",[t̪yrɪ̣jɔs]
8,50,permittere,verb,permitto,permitter,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'mit', 'te', 're']",[pɛrmɪt̪t̪ɛrɛ]
9,50,dextrae.,adjective,dextraxus,dextrae.,amod,10,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['dex', 'trae.']",[d̪ɛkst̪raj]
10,50,"""",noun,"""","""",nmod,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""']",\N
0,51,Olli---sensit,verb,olli--entio,Olli---sensi,obl,2,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ol', 'li-', '--', 'sen', 'sit']",[ɔɫlɪ --- seːn̪sɪt̪]
1,51,enim,particle,enim,enim,discourse,15,\N,{F: [pos]},"['e', 'nim']",[ɛn̪ĩː]
2,51,simulata,verb,simulo,simulat,advcl,15,"{Aspect: [perfective], Case: [ablative], Gender: [feminine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['si', 'mu', 'la', 'ta']",[sɪmʊlat̪a]
3,51,mente,noun,mens,ment,obl,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['men', 'te']",[mɛn̪t̪ɛ]
4,51,locutam,verb,loquor,locut,acl,3,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['lo', 'cu', 'tam']",[lɔkʊt̪ãː]
5,51,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N
6,51,quo,pronoun,qui,quo,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quo'],[kʷɔ]
7,51,regnum,noun,regnum,regn,nsubj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['reg', 'num']",[rɛŋn̪ũː]
8,51,Italiae,adjective,italis,Itali,nmod,7,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['i', 'ta', 'li', 'ae']",[ɪt̪alɪ̣jaj]
9,51,Libycas,noun,libyca,Libyc,obj,10,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['li', 'by', 'cas']",[lɪbykas]
10,51,averteret,verb,averto,avertere,acl:relcl,3,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'ver', 'te', 'ret']",[awɛrt̪ɛrɛt̪]
11,51,oras---,noun,oras-a,oras---,nsubj,10,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 'ras', '---']",[ɔras ---]
12,51,sic,adverb,sic,sic,advmod,15,\N,"{F: [neg], N: [pos], V: [pos]}",['sic'],[sɪk]
13,51,contra,adposition,contra,contr,case,15,\N,"{F: [pos], N: [neg], V: [neg]}","['con', 'tra']",[kɔn̪t̪ra]
14,51,est,auxiliary,sum,est,aux:pass,15,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪]
15,51,ingressa,verb,ingridio,ingress,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'gres', 'sa']",[ɪŋgrɛssa]
16,51,Venus,noun,Venus,Ven,nsubj:pass,15,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ve', 'nus']",[wɛn̪ʊs]
17,51,:,punctuation,:,:,punct,2,\N,\N,[':'],\N
0,52,"""Quis",noun,"""Quis","""Qu",nsubj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""quis']",[kʷɪs]
1,52,talia,determiner,talis,tal,obj,3,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ta', 'li', 'a']",[t̪alɪ̣ja]
2,52,demens,noun,demens,deme,nsubj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'mens']",[d̪ɛmeːn̪s]
3,52,abnuat,verb,abnuo,abnua,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ab', 'nu', 'at']",[abn̪ʊjat̪]
4,52,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N
5,52,aut,coordinating_conjunction,aut,aut,cc,7,\N,{F: [pos]},['aut'],[awt̪]
6,52,tecum,pronoun,tu,tec,nsubj,7,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['te', 'cum']",[t̪ɛkũː]
7,52,malit,verb,malio,mali,conj,3,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ma', 'lit']",[malɪt̪]
8,52,contendere,verb,contendo,contender,xcomp,7,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'ten', 'de', 're']",[kɔn̪t̪ɛn̪d̪ɛrɛ]
9,52,bello,noun,bellus,bell,obl:arg,8,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['bel', 'lo']",[bɛɫlɔ]
10,52,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
11,52,si,subordinating_conjunction,si,si,mark,19,\N,{F: [pos]},['si'],[sɪ]
12,52,modo,noun,modus,modo,obl,19,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'do']",[mɔd̪ɔ]
13,52,",",punctuation,",",",",punct,15,\N,\N,"[',']",\N
14,52,quod,subordinating_conjunction,quod,quod,mark,15,\N,{F: [pos]},['quod'],[kʷɔd̪]
15,52,memoras,verb,memitto,memor,advcl,19,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['me', 'mo', 'ras']",[mɛmɔras]
16,52,",",punctuation,",",",",punct,15,\N,\N,"[',']",\N
17,52,factum,verb,facio,fact,csubj,19,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_i2, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fac', 'tum']",[fakt̪ũː]
18,52,fortuna,noun,fortuna,fortun,nsubj,19,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['for', 'tu', 'na']",[fɔrt̪ʊn̪a]
19,52,sequatur,verb,sequor,sequa,conj,3,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['se', 'qua', 'tur']",[sɛkʷat̪ʊr]
20,52,.,punctuation,.,.,punct,3,\N,\N,['.'],\N
0,53,Sed,coordinating_conjunction,sed,Sed,cc,3,\N,{F: [pos]},['sed'],[sɛd̪]
1,53,fatis,noun,fatis,fat,obl:arg,3,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fa', 'tis']",[fat̪ɪs]
2,53,incerta,adjective,incertus,incert,nsubj,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'cer', 'ta']",[ɪŋkɛrt̪a]
3,53,feror,verb,fero,fero,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'ror']",[fɛrɔr]
4,53,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
5,53,si,subordinating_conjunction,si,si,mark,9,\N,{F: [pos]},['si'],[sɪ]
6,53,Iuppiter,proper_noun,iuppiter,Iuppite,nsubj,9,"{Case: [nominative], Foreign: [pos], Gender: [masculine], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iup', 'pi', 'ter']",[jʊppɪt̪ɛr]
7,53,unam,determiner,unus,un,xcomp,9,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Numeral: [cardinal], NumValue: [pos], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['u', 'nam']",[ʊn̪ãː]
8,53,esse,auxiliary,sum,ess,xcomp,9,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive]}","{F: [pos], N: [neg], V: [pos]}","['es', 'se']",[ɛssɛ]
9,53,velit,verb,vigo,veli,advcl,3,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ve', 'lit']",[wɛlɪt̪]
10,53,Tyriis,noun,tyria,Tyri,nmod,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ty', 'ri', 'is']",[t̪yrɪ̣jɪs]
11,53,urbem,noun,urbs,urb,obj,9,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bem']",[ʊrbẽː]
12,53,Troiaque,adjective,troiaqus,Tro,amod,11,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tro', 'ia', 'que']",[t̪rɔjjakʷɛ]
13,53,profectis,adjective,profectus,profect,obl,12,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pro', 'fec', 'tis']",[prɔfɛkt̪ɪs]
14,53,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
15,53,miscerive,adverb,miscerive,misceriv,advmod,16,\N,"{F: [neg], N: [pos], V: [pos]}","['mis', 'ce', 'ri', 've']",[mɪskɛrɪwɛ]
16,53,probet,verb,probo,probe,advcl,3,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'bet']",[prɔbɛt̪]
17,53,populos,noun,populus,popul,obj,16,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['po', 'pu', 'los']",[pɔpʊlɔs]
18,53,",",punctuation,",",",",punct,21,\N,\N,"[',']",\N
19,53,aut,coordinating_conjunction,aut,aut,cc,21,\N,{F: [pos]},['aut'],[awt̪]
20,53,foedera,noun,foederus,foeder,conj,17,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['foe', 'de', 'ra']",[fojd̪ɛra]
21,53,iungi,verb,iungo,iung,conj,16,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['iun', 'gi']",[jʊŋgɪ]
22,53,.,punctuation,.,.,punct,3,\N,\N,['.'],\N
0,54,Tu,pronoun,tu,T,nsubj,1,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['tu'],[t̪ʊ]
1,54,coniunx,noun,coniunx,coniunx,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['co', 'ni', 'unx']",[kɔn̪ɪ̣jʊŋks]
2,54,tibi,pronoun,tu,tib,obl:arg,5,"{Case: [dative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['ti', 'bi']",[t̪ɪbɪ]
3,54,fas,adjective,fas,f,amod,4,\N,"{F: [neg], N: [pos], V: [pos]}",['fas'],[fas]
4,54,animum,noun,animus,anim,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mum']",[an̪ɪmũː]
5,54,temptare,verb,tempto,temptar,csubj,1,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tem', 'pta', 're']",[t̪ɛmpt̪arɛ]
6,54,precando,verb,preco,precand,advcl:abs,5,"{Aspect: [prospective], Case: [ablative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pre', 'can', 'do']",[prɛkan̪d̪ɔ]
7,54,.,punctuation,.,.,punct,1,\N,\N,['.'],\N
0,55,Perge,verb,pergo,Perg,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'ge']",[pɛrgɛ]
1,55,;,punctuation,;,;,punct,0,\N,\N,[';'],\N
0,56,sequar,verb,sequor,sequa,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['se', 'quar']",[sɛkʷar]
1,56,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,57,Tum,coordinating_conjunction,tum,T,cc,2,\N,{F: [pos]},['tum'],[t̪ũː]
1,57,sic,adverb,sic,sic,advmod,2,\N,"{F: [neg], N: [pos], V: [pos]}",['sic'],[sɪk]
2,57,excepit,verb,excipio,excepi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'ce', 'pit']",[ɛkskɛpɪt̪]
3,57,regia,adjective,regeus,reg,amod,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['re', 'gi', 'a']",[rɛgɪ̣ja]
4,57,Iuno,noun,iunus,Iun,nsubj,2,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'no']",[jʊn̪ɔ]
5,57,:,punctuation,:,:,punct,2,\N,\N,[':'],\N
0,58,"""Mecum",noun,"""mecus","""Mec",nsubj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""me', 'cum']",[mɛkũː]
1,58,erit,auxiliary,sum,eri,cop,3,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['e', 'rit']",[ɛrɪt̪]
2,58,iste,determiner,iste,ist,det,3,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['is', 'te']",[ɪst̪ɛ]
3,58,labor,noun,labor,labi,root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['la', 'bor']",[labɔr]
4,58,:,punctuation,:,:,punct,3,\N,\N,[':'],\N
0,59,nunc,adverb,nunc,nunc,advmod:tmod,13,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk]
1,59,qua,pronoun,qui,qu,det,2,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qua'],[kʷa]
2,59,ratione,noun,ratio,ration,obl,13,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'ti', 'o', 'ne']",[rat̪ɪ̣jɔn̪ɛ]
3,59,",",punctuation,",",",",punct,2,\N,\N,"[',']",\N
4,59,quod,subordinating_conjunction,quod,quod,mark,5,\N,{F: [pos]},['quod'],[kʷɔd̪]
5,59,instat,verb,insto,insta,acl,2,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'stat']",[iːn̪st̪at̪]
6,59,confieri,verb,confior,confier,xcomp,5,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['con', 'fi', 'e', 'ri']",[kɔːn̪fɪ̣jɛrɪ]
7,59,possit,verb,possum,possi,conj,5,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pos', 'sit']",[pɔssɪt̪]
8,59,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
9,59,paucis,determiner,paucus,pauc,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [cardinal], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['pau', 'cis']",[pawkɪs]
10,59,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
11,59,adverte,verb,adverto,advert,conj,7,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'ver', 'te']",[ad̪wɛrt̪ɛ]
12,59,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
13,59,docebo,verb,doceo,doceb,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['do', 'ce', 'bo']",[d̪ɔkɛbɔ]
14,59,.,punctuation,.,.,punct,13,\N,\N,['.'],\N
