index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
2,312,Hippolytum,noun,hippolytus,Hippolyt,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hip', 'po', 'ly', 'tum']",[hɪppɔlyt̪ũː]
3,312,secretis,verb,secerno,secret,acl,2,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['se', 'cre', 'tis']",[sɛkrɛt̪ɪs]
4,312,alma,adjective,almus,alm,xcomp,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['al', 'ma']",[aɫma]
5,312,recondit,verb,recondo,recondi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'con', 'dit']",[rɛkɔn̪d̪ɪt̪]
6,312,sedibus,noun,sedus,sed,obl:arg,5,"{Case: [dative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['se', 'di', 'bus']",[sɛd̪ɪbʊs]
7,312,et,coordinating_conjunction,et,et,cc,11,\N,{F: [pos]},['et'],[ɛt̪]
8,312,nymphae,noun,nympha,nymph,conj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nym', 'phae']",[n̪ympʰaj]
9,312,Egeriae,noun,egeria,Egeri,nmod,8,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['e', 'ge', 'ri', 'ae']",[ɛgɛrɪ̣jaj]
10,312,nemorique,noun,nemor,nemor,nsubj,11,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ne', 'mo', 'ri', 'que']",[n̪ɛmɔrɪkʷɛ]
11,312,relegat,verb,relego,relega,conj,5,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'le', 'gat']",[rɛlɛgat̪]
12,312,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N
13,312,solus,determiner,solus,sol,nsubj,20,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['so', 'lus']",[sɔlʊs]
14,312,ubi,subordinating_conjunction,ubi,ubi,mark,20,\N,{F: [pos]},"['u', 'bi']",[ʊbɪ]
15,312,in,adposition,in,in,case,16,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
16,312,silvis,noun,silvum,silv,obl,20,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sil', 'vis']",[sɪɫwɪs]
17,312,Italis,adjective,Italis,Ital,amod,16,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['i', 'ta', 'lis']",[ɪt̪alɪs]
18,312,ignobilis,adjective,ignobilis,ignobil,nsubj,20,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ig', 'no', 'bi', 'lis']",[ɪŋn̪ɔbɪlɪs]
19,312,aevom,noun,aev,aevo,obj,20,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'vom']",[ajwɔ̃ː]
20,312,exigeret,verb,exigo,exigere,advcl,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'i', 'ge', 'ret']",[ɛksɪgɛrɛt̪]
21,312,versoque,punctuation,versoque,vers,punct,24,\N,\N,"['ver', 'so', 'que']",[wɛrsɔkʷɛ]
22,312,ubi,subordinating_conjunction,ubi,ubi,mark,24,\N,{F: [pos]},"['u', 'bi']",[ʊbɪ]
23,312,nomine,noun,nomen,nomin,obl,24,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['no', 'mi', 'ne']",[n̪ɔmɪn̪ɛ]
24,312,Virbius,adjective,virbus,Virb,advcl,20,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['vir', 'bi', 'us']",[wɪrbɪ̣jʊs]
25,312,esset,auxiliary,sum,esse,cop,24,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['es', 'set']",[ɛssɛt̪]
26,312,.,punctuation,.,.,punct,5,\N,\N,['.'],\N
0,313,Unde,adverb,unde,Und,advmod:lmod,7,"{AdverbialType: [location], PronominalType: [relative]}","{F: [neg], N: [pos], V: [pos]}","['un', 'de']",[ʊn̪d̪ɛ]
1,313,etiam,adverb,etiam,etiam,advmod:emph,2,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['e', 'ti', 'am']",[ɛt̪ɪ̣jãː]
2,313,templo,noun,templum,templ,obl,7,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'plo']",[t̪ɛmplɔ]
3,313,Triviae,adjective,trivias,Trivi,amod,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['tri', 'vi', 'ae']",[t̪rɪwɪ̣jaj]
4,313,lucisque,noun,lucesqus,luc,nsubj:pass,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'cis', 'que']",[lʊkɪskʷɛ]
5,313,sacratis,adjective,sacratus,sacrat,amod,6,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['sa', 'cra', 'tis']",[sakrat̪ɪs]
6,313,cornipedes,noun,cornipes,corniped,nsubj:pass,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cor', 'ni', 'pe', 'des']",[kɔrn̪ɪpɛd̪ɛs]
7,313,arcentur,verb,arceo,arce,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ar', 'cen', 'tur']",[arkɛn̪t̪ʊr]
8,313,equi,noun,equus,equ,nsubj:pass,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['e', 'qui']",[ɛkʷɪ]
9,313,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N
10,313,quod,subordinating_conjunction,quod,quod,mark,16,\N,{F: [pos]},['quod'],[kʷɔd̪]
11,313,litore,noun,litor,litor,obl,17,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'to', 're']",[lɪt̪ɔrɛ]
12,313,currum,noun,currum,curr,obj,17,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'rum']",[kʊrrũː]
13,313,et,coordinating_conjunction,et,et,cc,14,\N,{F: [pos]},['et'],[ɛt̪]
14,313,iuvenem,noun,iuven,iuven,conj,12,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 've', 'nem']",[jʊwɛn̪ẽː]
15,313,monstris,noun,monstrum,monstr,obl:arg,17,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mon', 'stris']",[mɔːn̪st̪rɪs]
16,313,pavidi,adjective,pavidus,pavid,conj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pa', 'vi', 'di']",[pawɪd̪ɪ]
17,313,effudere,verb,effudio,effuder,csubj,16,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fu', 'de', 're']",[ɛffʊd̪ɛrɛ]
18,313,marinis,adjective,marinus,marin,obl:arg,17,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ma', 'ri', 'nis']",[marɪn̪ɪs]
19,313,.,punctuation,.,.,punct,7,\N,\N,['.'],\N
0,314,Filius,noun,filius,Fil,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'li', 'us']",[fɪlɪ̣jʊs]
1,314,ardentis,verb,ardeo,ardent,acl,0,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ar', 'den', 'tis']",[ard̪ɛn̪t̪ɪs]
2,314,haud,adverb,haud,haud,advmod,6,\N,"{F: [neg], N: [pos], V: [pos]}",['haud'],[hawd̪]
3,314,setius,adverb,sete,set,advmod,6,\N,"{F: [neg], N: [pos], V: [pos]}","['se', 'ti', 'us']",[sɛt̪ɪ̣jʊs]
4,314,aequore,noun,aequo,aequor,obl,6,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quo', 're']",[ajkʷɔrɛ]
5,314,campi,noun,campus,camp,nmod,4,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cam', 'pi']",[kampɪ]
6,314,exercebat,verb,exerceo,exerceba,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'er', 'ce', 'bat']",[ɛksɛrkɛbat̪]
7,314,equos,noun,equus,equ,obj,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['e', 'quos']",[ɛkʷɔs]
8,314,curruque,noun,currus,curr,nmod,7,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'ru', 'que']",[kʊrrʊkʷɛ]
9,314,in,adposition,in,in,case,10,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
10,314,bella,noun,bellum,bell,obl:arg,11,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['bel', 'la']",[bɛɫla]
11,314,ruebat,verb,ruo,rueba,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ru', 'e', 'bat']",[rʊjɛbat̪]
12,314,.,punctuation,.,.,punct,6,\N,\N,['.'],\N
0,315,Ipse,determiner,ipse,Ips,nsubj:pass,6,"{Case: [nominative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'se']",[ɪpsɛ]
1,315,inter,adposition,inter,inter,case,3,\N,"{F: [pos], N: [neg], V: [neg]}","['in', 'ter']",[ɪn̪t̪ɛr]
2,315,primos,adjective,primus,prim,obl,3,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'mos']",[prɪmɔs]
3,315,praestanti,verb,praesto,praestant,advcl:abs,6,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['praes', 'tan', 'ti']",[prajst̪an̪t̪ɪ]
4,315,corpore,noun,corpus,corpor,nsubj,3,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cor', 'po', 're']",[kɔrpɔrɛ]
5,315,Turnus,adjective,Turnus,Turn,nsubj:pass,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tur', 'nus']",[t̪ʊrn̪ʊs]
6,315,vertitur,verb,verto,verti,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ver', 'ti', 'tur']",[wɛrt̪ɪt̪ʊr]
7,315,arma,noun,arma,arm,obj,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ma']",[arma]
8,315,tenens,verb,teneo,tene,advcl,6,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'nens']",[t̪ɛn̪eːn̪s]
9,315,et,coordinating_conjunction,et,et,cc,11,\N,{F: [pos]},['et'],[ɛt̪]
10,315,toto,determiner,totus,tot,det,11,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['to', 'to']",[t̪ɔt̪ɔ]
11,315,vertice,noun,vertix,vertic,conj,8,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ver', 'ti', 'ce']",[wɛrt̪ɪkɛ]
12,315,supra,adverb,supra,supr,advmod,11,\N,"{F: [neg], N: [pos], V: [pos]}","['su', 'pra']",[sʊpra]
13,315,est,auxiliary,sum,est,cop,11,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪]
14,315,.,punctuation,.,.,punct,6,\N,\N,['.'],\N
0,316,Cui,pronoun,qui,Cu,obl:arg,7,"{Case: [dative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['cui'],[kuj]
1,316,triplici,adjective,triplex,triplic,amod,0,"{Case: [dative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tri', 'pli', 'ci']",[t̪rɪplɪkɪ]
2,316,crinita,noun,crinitus,crinit,nsubj,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cri', 'ni', 'ta']",[krɪn̪ɪt̪a]
3,316,iuba,noun,iuba,iub,obl,7,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'ba']",[jʊba]
4,316,galea,noun,galea,gale,nsubj,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ga', 'le', 'a']",[galɛ̣ja]
5,316,alta,adjective,altus,alt,amod,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['al', 'ta']",[aɫt̪a]
6,316,Chimaeram,noun,chima,Chimaer,obj,7,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['chi', 'mae', 'ram']",[kʰɪmajrãː]
7,316,sustinet,verb,sustineo,sustine,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sus', 'ti', 'net']",[sʊst̪ɪn̪ɛt̪]
8,316,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
9,316,Aetnaeos,noun,aetnaeus,Aetnae,conj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['aet', 'nae', 'os']",[ajt̪n̪ajjɔs]
10,316,efflantem,verb,efflo,efflant,acl,9,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'flan', 'tem']",[ɛfflan̪t̪ẽː]
11,316,faucibus,noun,fauxus,fauc,obl:arg,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fau', 'ci', 'bus']",[fawkɪbʊs]
12,316,ignis,noun,ignis,ign,nmod,11,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ig', 'nis']",[ɪŋn̪ɪs]
13,316,:,punctuation,:,:,punct,7,\N,\N,[':'],\N
0,317,tam,adverb,tam,tam,advmod:emph,1,{PronominalType: [demonstrative]},"{F: [neg], N: [pos], V: [pos]}",['tam'],[t̪ãː]
1,317,magis,adverb,magis,magis,advmod,3,\N,"{F: [neg], N: [pos], V: [pos]}","['ma', 'gis']",[magɪs]
2,317,illa,determiner,ille,ill,det,3,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'la']",[ɪɫla]
3,317,fremens,noun,fremens,freme,nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fre', 'mens']",[frɛmeːn̪s]
4,317,et,coordinating_conjunction,et,et,cc,5,\N,{F: [pos]},['et'],[ɛt̪]
5,317,tristibus,noun,tristis,trist,conj,3,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tris', 'ti', 'bus']",[t̪rɪst̪ɪbʊs]
6,317,effera,noun,effera,effer,nmod,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ef', 'fe', 'ra']",[ɛffɛra]
7,317,flammis,noun,flamma,flamm,root,-1,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['flam', 'mis']",[flammɪs]
8,317,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N
9,317,quam,subordinating_conjunction,quam,quam,mark,12,{PronominalType: [relative]},{F: [pos]},['quam'],[kʷãː]
10,317,magis,adverb,magis,magis,advmod,11,\N,"{F: [neg], N: [pos], V: [pos]}","['ma', 'gis']",[magɪs]
11,317,effuso,verb,effundo,effus,advcl:abs,12,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fu', 'so']",[ɛffʊsɔ]
12,317,crudescunt,verb,crudesco,crudescu,advcl:cmp,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cru', 'des', 'cunt']",[krʊd̪ɛskʊn̪t̪]
13,317,sanguine,noun,sanguis,sanguin,obl,12,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['san', 'gu', 'i', 'ne']",[saŋgʷɪn̪ɛ]
14,317,pugnae,noun,pugna,pugn,nmod,13,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pug', 'nae']",[pʊŋn̪aj]
15,317,.,punctuation,.,.,punct,3,\N,\N,['.'],\N
0,318,At,verb,at,A,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['at'],[at̪]
1,318,levem,noun,lex,lev,obj,0,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['le', 'vem']",[lɛwẽː]
2,318,clipeum,noun,clipeus,clipe,obj,0,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cli', 'peum']",[klɪpewm]
3,318,sublatis,verb,tollo,sublat,advcl:abs,0,"{Aspect: [perfective], Case: [ablative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['su', 'bla', 'tis']",[sʊblat̪ɪs]
4,318,cornibus,noun,cornus,corn,nsubj:pass,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cor', 'ni', 'bus']",[kɔrn̪ɪbʊs]
5,318,Io,other,Io,I,case,6,{Abbreviation: [pos]},\N,['io'],[jɔ]
6,318,auro,noun,aurum,aur,obl,7,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ro']",[awrɔ]
7,318,insignibat,verb,insigno,insigniba,conj,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'sig', 'ni', 'bat']",[iːn̪sɪŋn̪ɪbat̪]
8,318,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
9,318,iam,adverb,iam,iam,advmod:emph,11,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː]
10,318,saetis,noun,saetus,saet,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sae', 'tis']",[sajt̪ɪs]
11,318,obsita,verb,obsiuo,obsit,conj,7,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ob', 'si', 'ta']",[ɔpsɪt̪a]
12,318,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N
13,318,iam,adverb,iam,iam,advmod:emph,14,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː]
14,318,bos,noun,bos,b,conj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['bos'],[bɔs]
15,318,(,punctuation,(,(,punct,16,\N,\N,['('],\N
16,318,argumentum,noun,argumentum,argument,conj,14,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'gu', 'men', 'tum']",[argʷmɛn̪t̪ũː]
17,318,ingens,adjective,ingens,inge,amod,16,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'gens']",[ɪŋgeːn̪s]
18,318,),punctuation,),),punct,16,\N,\N,[')'],\N
19,318,",",punctuation,",",",",punct,21,\N,\N,"[',']",\N
20,318,et,coordinating_conjunction,et,et,cc,21,\N,{F: [pos]},['et'],[ɛt̪]
21,318,custos,noun,custos,cust,conj,14,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cus', 'tos']",[kʊst̪ɔs]
22,318,virginis,noun,virgo,virgin,nmod,21,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vir', 'gi', 'nis']",[wɪrgɪn̪ɪs]
23,318,Argus,noun,Argus,Arg,orphan,21,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'gus']",[argʷs]
24,318,caelataque,adjective,caelataqus,caelat,amod,23,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'la', 'ta', 'que']",[kajlat̪akʷɛ]
25,318,amnem,noun,amnus,amn,obj,26,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['am', 'nem']",[amn̪ẽː]
26,318,fundens,verb,fundo,funde,acl,21,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fun', 'dens']",[fʊn̪d̪eːn̪s]
27,318,pater,noun,pater,pate,obj,26,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr]
28,318,Inachus,noun,Inachus,Inach,flat,27,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['in', 'ac', 'hus']",[ɪn̪akʰʊs]
29,318,urna,noun,urna,urn,nmod,28,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'na']",[ʊrn̪a]
30,318,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,319,Insequitur,verb,insequor,Insequi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'se', 'qui', 'tur']",[iːn̪sɛkʷɪt̪ʊr]
1,319,nimbus,noun,nimbus,nimb,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nim', 'bus']",[n̪ɪmbʊs]
