index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
5,185,aequor,noun,aequor,aequo,flat,2,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quor']",[ajkʷɔr]
6,185,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
7,185,matre,noun,mater,matr,nsubj,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'tre']",[mat̪rɛ]
8,185,dea,noun,dea,de,nsubj,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'a']",[d̪ɛ̣ja]
9,185,monstrante,verb,monstro,monstrant,advcl:abs,14,"{Aspect: [imperfective], Case: [ablative], Gender: [feminine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mon', 'stran', 'te']",[mɔːn̪st̪ran̪t̪ɛ]
10,185,viam,noun,via,vi,obj,9,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'am']",[wɪ̣jãː]
11,185,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N
12,185,data,verb,do,dat,xcomp,14,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['da', 'ta']",[d̪at̪a]
13,185,fata,noun,fatum,fat,obj,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fa', 'ta']",[fat̪a]
14,185,secutus,verb,sequor,secut,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['se', 'cu', 'tus']",[sɛkʊt̪ʊs]
15,185,;,punctuation,;,;,punct,0,\N,\N,[';'],\N
0,186,vix,adverb,vix,vix,advmod,5,\N,"{F: [neg], N: [pos], V: [pos]}",['vix'],[wɪks]
1,186,septem,numeral,septem,sept,nummod,2,"{NumForm: [word], Numeral: [cardinal]}","{F: [pos], N: [pos], V: [neg]}","['sep', 'tem']",[sɛpt̪ẽː]
2,186,convolsae,noun,convolsa,convols,nsubj,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['con', 'vol', 'sae']",[kɔn̪wɔɫsaj]
3,186,undis,noun,uns,und,obl,5,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['un', 'dis']",[ʊn̪d̪ɪs]
4,186,Euroque,noun,euroqum,Eur,obl,5,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['eu', 'ro', 'que']",[ewrɔkʷɛ]
5,186,supersunt,verb,supersum,supersu,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['su', 'per', 'sunt']",[sʊpɛrsʊn̪t̪]
6,186,.,punctuation,.,.,punct,5,\N,\N,['.'],\N
0,187,Ipse,determiner,ipse,Ips,nsubj,7,"{Case: [nominative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'se']",[ɪpsɛ]
1,187,ignotus,adjective,ignotus,ignot,nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ig', 'no', 'tus']",[ɪŋn̪ɔt̪ʊs]
2,187,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N
3,187,egens,verb,egeo,ege,conj,1,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'gens']",[ɛgeːn̪s]
4,187,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N
5,187,Libyae,noun,libya,Liby,obl:arg,6,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'by', 'ae']",[lɪbyjaj]
6,187,deserta,verb,desero,desert,xcomp,7,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['de', 'ser', 'ta']",[d̪ɛsɛrt̪a]
7,187,peragro,verb,peragro,peragr,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'ra', 'gro']",[pɛragrɔ]
8,187,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
9,187,Europa,noun,europa,Europ,conj,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['eu', 'ro', 'pa']",[ewrɔpa]
10,187,atque,coordinating_conjunction,atque,atque,cc,11,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
11,187,Asia,noun,Asia,As,conj,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'si', 'a']",[asɪ̣ja]
12,187,pulsus.,numeral,pulsus,pulsus.,nummod,11,\N,"{F: [pos], N: [pos], V: [neg]}","['pul', 'sus.']",[pʊɫsʊs]
13,187,"""",other,),"""",conj,7,{Abbreviation: [pos]},\N,"['""']",\N
0,188,Nec,coordinating_conjunction,nec,Nec,cc,7,\N,{F: [pos]},['nec'],[n̪ɛk]
1,188,plura,determiner,multus,plur,obj,3,"{Case: [accusative], Degree: [comparative], Gender: [neuter], InflClass: [ind_eur_x], Numeral: [cardinal], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['plu', 'ra']",[plʊra]
2,188,querentem,verb,quero,querent,acl,1,"{Aspect: [imperfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['que', 'ren', 'tem']",[kʷɛrɛn̪t̪ẽː]
3,188,passa,verb,patior,pass,acl,4,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pas', 'sa']",[passa]
4,188,Venus,noun,Venus,Ven,nsubj:pass,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ve', 'nus']",[wɛn̪ʊs]
5,188,medio,adjective,medius,medi,obl,3,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'o']",[mɛd̪ɪ̣jɔ]
6,188,sic,adverb,sic,sic,advmod,7,\N,"{F: [neg], N: [pos], V: [pos]}",['sic'],[sɪk]
7,188,interfata,verb,interfo,interfat,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ter', 'fa', 'ta']",[ɪn̪t̪ɛrfat̪a]
8,188,dolore,noun,dolor,dolor,obl,7,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['do', 'lo', 're']",[d̪ɔlɔrɛ]
9,188,est,auxiliary,sum,est,aux:pass,7,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪]
10,188,:,punctuation,:,:,punct,7,\N,\N,[':'],\N
0,189,"""Quisquis",noun,"""quisqus","""Quisqu",root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""quis', 'quis']",[kʷɪskʷɪs]
1,189,es,auxiliary,sum,es,cop,0,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['es'],[ɛs]
2,189,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N
3,189,haud,adverb,haud,haud,advmod,5,\N,"{F: [neg], N: [pos], V: [pos]}",['haud'],[hawd̪]
4,189,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N
5,189,credo,verb,credo,cred,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'do']",[krɛd̪ɔ]
6,189,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
7,189,invisus,verb,invido,invis,advcl,11,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'vi', 'sus']",[ɪn̪wɪsʊs]
8,189,caelestibus,adjective,caelestis,caelest,amod,9,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'les', 'ti', 'bus']",[kajlɛst̪ɪbʊs]
9,189,auras,noun,aurra,aur,obj,11,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ras']",[awras]
10,189,vitalis,adjective,vitalis,vital,amod,9,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['vi', 'ta', 'lis']",[wɪt̪alɪs]
11,189,carpis,verb,careo,carp,ccomp,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['car', 'pis']",[karpɪs]
12,189,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N
13,189,Tyriam,noun,tyria,Tyri,obj,11,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ty', 'ri', 'am']",[t̪yrɪ̣jãː]
14,189,qui,pronoun,qui,qui,nsubj,15,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qui'],[kʷɪ]
15,189,adveneris,verb,adveneo,advener,acl:relcl,13,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 've', 'ne', 'ris']",[ad̪wɛn̪ɛrɪs]
16,189,urbem,noun,urbs,urb,obj,15,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bem']",[ʊrbẽː]
17,189,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,190,Perge,verb,pergo,Perg,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'ge']",[pɛrgɛ]
1,190,modo,noun,modus,modo,obl,0,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'do']",[mɔd̪ɔ]
2,190,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
3,190,atque,coordinating_conjunction,atque,atque,cc,9,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
4,190,hinc,adverb,hinc,hinc,advmod:lmod,9,"{AdverbialType: [location], Case: [locative], PronominalType: [demonstrative]}","{F: [neg], N: [pos], V: [pos]}",['hinc'],[hɪŋk]
5,190,te,pronoun,tu,t,obj,9,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['te'],[t̪ɛ]
6,190,reginae,noun,regina,regin,nmod,5,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'gi', 'nae']",[rɛgɪn̪aj]
7,190,ad,adposition,ad,ad,case,8,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪]
8,190,limina,noun,limen,limin,obl:arg,9,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['li', 'mi', 'na']",[lɪmɪn̪a]
9,190,perfer,verb,perfero,perfe,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'fer']",[pɛrfɛr]
10,190,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N
11,190,Namque,particle,nam,N,discourse,13,\N,{F: [pos]},"['nam', 'que']",[n̪amkʷɛ]
12,190,tibi,pronoun,tu,tib,obl:arg,13,"{Case: [dative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['ti', 'bi']",[t̪ɪbɪ]
13,190,reduces,verb,reduco,reduc,conj,9,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'du', 'ces']",[rɛd̪ʊkɛs]
14,190,socios,noun,socius,soci,obj,13,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ci', 'os']",[sɔkɪ̣jɔs]
15,190,classemque,adjective,classemquus,class,amod,14,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['clas', 'sem', 'que']",[klassɛmkʷɛ]
16,190,relatam,verb,refero,relat,acl,14,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_i2, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['re', 'la', 'tam']",[rɛlat̪ãː]
17,190,nuntio,noun,nuntio,nunti,obl,16,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nun', 'ti', 'o']",[n̪ʊn̪t̪ɪ̣jɔ]
18,190,",",punctuation,",",",",punct,24,\N,\N,"[',']",\N
19,190,et,coordinating_conjunction,et,et,cc,24,\N,{F: [pos]},['et'],[ɛt̪]
20,190,in,adposition,in,in,case,21,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
21,190,tutum,adjective,tutus,tut,nsubj:pass,22,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tu', 'tum']",[t̪ʊt̪ũː]
22,190,versis,verb,vero,vers,acl,23,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ver', 'sis']",[wɛrsɪs]
23,190,aquilonibus,noun,aquilo,aquilon,obl,24,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'qui', 'lo', 'ni', 'bus']",[akʷɪlɔn̪ɪbʊs]
24,190,actam,verb,aco,act,conj,13,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ac', 'tam']",[akt̪ãː]
25,190,",",punctuation,",",",",punct,30,\N,\N,"[',']",\N
26,190,ni,other,nisis,n,cc,30,{Abbreviation: [pos]},\N,['ni'],[n̪ɪ]
27,190,frustra,adverb,frustra,frustr,advmod,30,\N,"{F: [neg], N: [pos], V: [pos]}","['frus', 'tra']",[frʊst̪ra]
28,190,augurium,noun,augurius,auguri,obj,30,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'gu', 'ri', 'um']",[awgʷrɪ̣jũː]
29,190,vani,noun,vanis,van,nsubj,30,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['va', 'ni']",[wan̪ɪ]
30,190,docuere,verb,docuo,docuer,conj,13,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['do', 'cu', 'e', 're']",[d̪ɔkʊjɛrɛ]
31,190,parentes,noun,parens,parent,obj,30,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ren', 'tes']",[parɛn̪t̪ɛs]
32,190,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,191,Aspice,verb,aspicio,Aspic,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['as', 'pi', 'ce']",[aspɪkɛ]
1,191,bis,numeral,bis,b,nummod,2,"{NumForm: [word], Numeral: [cardinal]}","{F: [pos], N: [pos], V: [neg]}",['bis'],[bɪs]
2,191,senos,noun,senus,sen,obj,0,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['se', 'nos']",[sɛn̪ɔs]
3,191,laetantis,verb,laeto,laetant,acl,2,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lae', 'tan', 'tis']",[lajt̪an̪t̪ɪs]
4,191,agmine,noun,agmus,agmin,obl,3,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ag', 'mi', 'ne']",[agmɪn̪ɛ]
5,191,cycnos,adjective,cycnus,cycn,amod,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['cyc', 'nos']",[kykn̪ɔs]
6,191,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N
7,191,aetheria,noun,aetherium,aether,nsubj,14,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['aet', 'he', 'ri', 'a']",[ajt̪ʰɛrɪ̣ja]
8,191,quos,pronoun,qui,qu,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quos'],[kʷɔs]
9,191,lapsa,verb,lapio,laps,acl,10,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['lap', 'sa']",[lapsa]
10,191,plaga,noun,plaga,plag,nsubj,14,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pla', 'ga']",[plaga]
11,191,Iovis,proper_noun,iox,Iov,nmod,10,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['io', 'vis']",[jɔwɪs]
12,191,ales,noun,ales,al,nsubj,14,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'les']",[alɛs]
13,191,aperto,verb,aperio,apert,advcl:abs,14,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'per', 'to']",[apɛrt̪ɔ]
14,191,turbabat,verb,turbo,turbaba,conj,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tur', 'ba', 'bat']",[t̪ʊrbabat̪]
15,191,caelo,noun,caelum,cael,obl,14,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'lo']",[kajlɔ]
16,191,;,punctuation,;,;,punct,0,\N,\N,[';'],\N
0,192,nunc,adverb,nunc,nunc,advmod:tmod,11,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk]
1,192,terras,noun,terra,terr,obj,10,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'ras']",[t̪ɛrras]
2,192,ordine,noun,ordo,ordin,obl,5,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['or', 'di', 'ne']",[ɔrd̪ɪn̪ɛ]
3,192,longo,adjective,longus,long,amod,2,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['lon', 'go']",[lɔŋgɔ]
4,192,aut,coordinating_conjunction,aut,aut,cc,5,\N,{F: [pos]},['aut'],[awt̪]
5,192,capere,verb,capio,caper,conj,1,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ca', 'pe', 're']",[kapɛrɛ]
6,192,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
7,192,aut,coordinating_conjunction,aut,aut,cc,11,\N,{F: [pos]},['aut'],[awt̪]
8,192,captas,verb,capio,capt,ccomp,10,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['cap', 'tas']",[kapt̪as]
9,192,iam,adverb,iam,iam,advmod:emph,10,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː]
10,192,despectare,verb,despecto,despectar,xcomp,11,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['des', 'pec', 'ta', 're']",[d̪ɛspɛkt̪arɛ]
11,192,videntur,verb,video,vide,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'den', 'tur']",[wɪd̪ɛn̪t̪ʊr]
12,192,:,punctuation,:,:,punct,11,\N,\N,[':'],\N
0,193,ut,subordinating_conjunction,ut,ut,mark,1,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪]
1,193,reduces,verb,reduco,reduc,advcl,3,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'du', 'ces']",[rɛd̪ʊkɛs]
2,193,illi,determiner,ille,ill,nsubj,1,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'li']",[ɪɫlɪ]
3,193,ludunt,verb,ludo,ludu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lu', 'dunt']",[lʊd̪ʊn̪t̪]
4,193,stridentibus,verb,strideo,strident,advcl:abs,3,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['stri', 'den', 'ti', 'bus']",[st̪rɪd̪ɛn̪t̪ɪbʊs]
5,193,alis,noun,alius,al,nsubj,4,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'lis']",[alɪs]
6,193,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
7,193,et,coordinating_conjunction,et,et,cc,9,\N,{F: [pos]},['et'],[ɛt̪]
8,193,coetu,noun,coetus,coet,obl,9,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['coe', 'tu']",[kojt̪ʊ]
9,193,cinxere,verb,cinxo,cinxer,conj,3,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cin', 'xe', 're']",[kɪŋksɛrɛ]
10,193,polum,noun,polum,pol,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['po', 'lum']",[pɔɫũː]
11,193,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N
12,193,cantusque,noun,cantus,cant,obj,13,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['can', 'tus', 'que']",[kan̪t̪ʊskʷɛ]
13,193,dedere,verb,dedo,deder,conj,9,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'de', 're']",[d̪ɛd̪ɛrɛ]
14,193,",",punctuation,",",",",punct,23,\N,\N,"[',']",\N
15,193,haud,subordinating_conjunction,haud,haud,mark,23,\N,{F: [pos]},['haud'],[hawd̪]
16,193,aliter,adverb,aliter,alite,advmod,23,{PronominalType: [contrastive]},"{F: [neg], N: [pos], V: [pos]}","['a', 'li', 'ter']",[alɪt̪ɛr]
17,193,puppesque,noun,pups,pupp,nmod,19,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pup', 'pes', 'que']",[pʊppɛskʷɛ]
